,process,product_name,type,unit,value,product_type,carbon_content,data_source,flow_amount,flowxvalue,ghg,bdv,health
4485,waste incineration from phb_biogenic_short_waste,pm25_emission_energy,EMISSION,kg,3e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000764079
4486,waste incineration from phb_biogenic_short_waste,sox_emission_energy,EMISSION,kg,8.7e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,4.16e-05
4487,waste incineration from phb_biogenic_short_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4488,waste incineration from phb_biogenic_short_waste,co2_emission_biogenic_short,EMISSION,kg,2.046511627906977,emission,0.2727272727272727,mass balance,0.0,0.0,0.0001,0.0,0.0
4489,waste incineration from phb_biogenic_short_waste,phb_biogenic_short_waste,RAW MATERIALS,kg,-1.0,waste,0.5581395348837209,mass balance,0.0,-0.0,0.0,0.0,0.0
4490,waste incineration from phb_biogenic_long_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4491,waste incineration from phb_biogenic_long_waste,nh3_emission_energy,EMISSION,kg,3e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000224265
4492,waste incineration from phb_biogenic_long_waste,nox_emission_energy,EMISSION,kg,0.001071,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.86e-05
4493,waste incineration from phb_biogenic_long_waste,pm25_emission_energy,EMISSION,kg,3e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000764079
4494,waste incineration from phb_biogenic_long_waste,sox_emission_energy,EMISSION,kg,8.7e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,4.16e-05
4495,waste incineration from phb_biogenic_long_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4496,waste incineration from phb_biogenic_long_waste,co2_emission_biogenic_long,EMISSION,kg,2.046511627906977,emission,0.2727272727272727,mass balance,0.0,0.0,0.38,0.0,0.0
4497,waste incineration from phb_biogenic_long_waste,phb_biogenic_long_waste,RAW MATERIALS,kg,-1.0,waste,0.5581395348837209,mass balance,0.0,-0.0,0.0,0.0,0.0
4498,waste incineration from pef_biogenic_short_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4499,waste incineration from pef_biogenic_short_waste,nh3_emission_energy,EMISSION,kg,3e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000224265
4500,waste incineration from pef_biogenic_short_waste,nox_emission_energy,EMISSION,kg,0.001071,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.86e-05
4501,waste incineration from pef_biogenic_short_waste,pm25_emission_energy,EMISSION,kg,3e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000764079
4502,waste incineration from pef_biogenic_short_waste,sox_emission_energy,EMISSION,kg,8.7e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,4.16e-05
4503,waste incineration from pef_biogenic_short_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4504,waste incineration from pef_biogenic_short_waste,co2_emission_biogenic_short,EMISSION,kg,1.9340566666666668,emission,0.2727272727272727,mass balance,0.0,0.0,0.0001,0.0,0.0
4505,waste incineration from pef_biogenic_short_waste,pef_biogenic_short_waste,RAW MATERIALS,kg,-1.0,waste,0.52747,mass balance,0.0,-0.0,0.0,0.0,0.0
4506,waste incineration from pef_biogenic_long_waste,co_emission,EMISSION,kg,2.5353e-05,emission,0.428,mass balance,0.0,0.0,0.0,0.0,0.0
4507,waste incineration from pef_biogenic_long_waste,nh3_emission_energy,EMISSION,kg,3e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000224265
4508,waste incineration from pef_biogenic_long_waste,nox_emission_energy,EMISSION,kg,0.001071,emission,0.0,mass balance,0.0,0.0,0.0,0.0,3.86e-05
4509,waste incineration from pef_biogenic_long_waste,pm25_emission_energy,EMISSION,kg,3e-06,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.000764079
4510,waste incineration from pef_biogenic_long_waste,sox_emission_energy,EMISSION,kg,8.7e-05,emission,0.0,mass balance,0.0,0.0,0.0,0.0,4.16e-05
4511,waste incineration from pef_biogenic_long_waste,nmvoc_emission,EMISSION,kg,6.7875e-07,emission,0.0,mass balance,0.0,0.0,0.0,0.0,0.0
4512,waste incineration from pef_biogenic_long_waste,co2_emission_biogenic_long,EMISSION,kg,1.9340566666666668,emission,0.2727272727272727,mass balance,0.0,0.0,0.38,0.0,0.0
4513,waste incineration from pef_biogenic_long_waste,pef_biogenic_long_waste,RAW MATERIALS,kg,-1.0,waste,0.52747,mass balance,0.0,-0.0,0.0,0.0,0.0
4514,CCS_fossil,co2_storage_fossil,PRODUCT,kg,1.0,emission,0.2727272727272727,premise,49.70616905166384,49.70616905166384,0.0,0.0,0.0
4515,CCS_fossil,co2_feedstock_fossil,RAW MATERIALS,kg,-1.00026,raw_material,0.2727272727272727,premise,49.70616905166384,-49.719092655617274,0.0,0.0,0.0
4516,CCS_fossil,co2_emission_fossil,EMISSION,kg,0.00026,emission,0.2727272727272727,premise,49.70616905166384,0.012923603953432597,1.0,0.0,0.0
4517,CCS_fossil,electricity,UTILITIES,kWh,-0.00948,intermediate,0.0,premise,49.70616905166384,-0.4712144826097733,,,
4518,CCS_fossil,pipeline,RAW MATERIALS,tkm,-0.00152,raw_material,0.0,premise,49.70616905166384,-0.07555337695852904,-0.0024789,0.0,0.0
4519,CCS_biogenic_short,co2_storage_biogenic_short,PRODUCT,kg,1.0,emission,0.2727272727272727,premise,850.090062444994,850.090062444994,-1.0,0.0,0.0
4520,CCS_biogenic_short,co2_feedstock_biogenic_short,RAW MATERIALS,kg,-1.00026,raw_material,0.2727272727272727,premise,850.090062444994,-850.3110858612297,0.0,0.0,0.0
4521,CCS_biogenic_short,co2_emission_biogenic_short,EMISSION,kg,0.00026,emission,0.2727272727272727,premise,850.090062444994,0.22102341623569843,0.0001,0.0,0.0
4522,CCS_biogenic_short,electricity,UTILITIES,kWh,-0.00948,intermediate,0.0,premise,850.090062444994,-8.058853791978544,,,
4523,CCS_biogenic_short,pipeline,RAW MATERIALS,tkm,-0.00152,raw_material,0.0,premise,850.090062444994,-1.292136894916391,-0.0024789,0.0,0.0
4524,CCS_biogenic_long,co2_storage_biogenic_long,PRODUCT,kg,1.0,emission,0.2727272727272727,premise,562.2512348101125,562.2512348101125,-1.0,0.0,0.0
4525,CCS_biogenic_long,co2_feedstock_biogenic_long,RAW MATERIALS,kg,-1.00026,raw_material,0.2727272727272727,premise,562.2512348101125,-562.397420131163,0.0,0.0,0.0
4526,CCS_biogenic_long,co2_emission_biogenic_long,EMISSION,kg,0.00026,emission,0.2727272727272727,premise,562.2512348101125,0.14618532105062923,0.38,0.0,0.0
4527,CCS_biogenic_long,electricity,UTILITIES,kWh,-0.00948,intermediate,0.0,premise,562.2512348101125,-5.330141705999867,,,
4528,CCS_biogenic_long,pipeline,RAW MATERIALS,tkm,-0.00152,raw_material,0.0,premise,562.2512348101125,-0.854621876911371,-0.0024789,0.0,0.0
4529,"butadiene, from ethanol to butadiene process_biogenic_long",butadiene_biogenic_long,PRODUCT,kg,1.0,intermediate,0.889,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,0.0,,,
4530,"butadiene, from ethanol to butadiene process_biogenic_long",electricity,UTILITIES,kWh,-0.8040465588023937,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4531,"butadiene, from ethanol to butadiene process_biogenic_long",ethanol_biogenic_long,RAW MATERIALS,kg,-1.8813349580013452,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4532,"butadiene, from ethanol to butadiene process_biogenic_long",heat_high,UTILITIES,MJ,-9.55524584996256,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4533,"butadiene, from ethanol to butadiene process_biogenic_long",hydrogen_peroxide,RAW MATERIALS,kg,-0.04144155962981113,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4534,"butadiene, from ethanol to butadiene process_biogenic_long",steam_high,UTILITIES,MJ,-21.922680641770153,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,,,
4535,"butadiene, from ethanol to butadiene process_biogenic_long",water,RAW MATERIALS,kg,-18.364298973210424,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,-0.0,0.0,0.0,0.0
4536,"butadiene, from ethanol to butadiene process_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,0.3058167226199904,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2022.133963,0.0,0.0,0.38,0.0,0.0
4537,"carbon_monoxide, from partial condensation of syngas_biogenic_long",carbon_monoxide_biogenic_long,PRODUCT,kg,1.0,intermediate,0.42857142857142855,mass balance + ihs,0.0,0.0,,,
4538,"carbon_monoxide, from partial condensation of syngas_biogenic_long",cooling_water,UTILITIES,MJ,-0.6494914015906165,intermediate,0.0,mass balance + ihs,0.0,-0.0,,,
4539,"carbon_monoxide, from partial condensation of syngas_biogenic_long",electricity,UTILITIES,kWh,-0.3232636466627942,intermediate,0.0,mass balance + ihs,0.0,-0.0,,,
4540,"carbon_monoxide, from partial condensation of syngas_biogenic_long",syngas_2_to_1_biogenic_long,RAW MATERIALS,kg,-0.6740920946542465,intermediate,0.374789328,mass balance + ihs,0.0,-0.0,,,
4541,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,3.166672521957683,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,0.0,0.38,0.0,0.0
4542,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",ammonium_sulfate,RAW MATERIALS,kg,-0.10253284185379584,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,,,
4543,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",co2_feedstock_biogenic_long,BY-PRODUCT CREDITS,kg,0.8377007021810848,raw_material,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,0.0,0.0,0.0,0.0
4544,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",corn_steep_liquor,RAW MATERIALS,kg,-0.10162547157190381,intermediate,0.3896,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,,,
4545,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",ethanol_biogenic_long,PRODUCT,kg,1.0,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,0.0,,,
4546,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",forest_residue,RAW MATERIALS,kg,-2.919703743381428,raw_material,0.521,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-7.15657182903279e-09
4547,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",glucose_biogenic_long,RAW MATERIALS,kg,-0.24045312470137958,intermediate,0.4,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,,,
4548,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",sulfuric_acid,RAW MATERIALS,kg,-0.09580174110388637,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,-0.0978551855766263,-0.0,-3.103058568171337e-07
4549,"ethanol, from liquid hot water pre-treatment of forest residue, according to LiuF2021_biogenic_long",water,RAW MATERIALS,kg,-14.430762889620183,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2021.129707,0.0,-0.0,0.0,0.0,0.0
4550,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,1.2123597180648447,emission,0.2727272727272727,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,0.0,0.38,0.0,0.0
4551,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",cooling_water,UTILITIES,MJ,-0.6127501720766138,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4552,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",electricity,UTILITIES,kWh,-0.34318529033264317,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4553,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",enzyme,RAW MATERIALS,kg,-0.004860333641474611,intermediate,0.53,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4554,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",forest_residue,RAW MATERIALS,kg,-1.4424477062462921,raw_material,0.521,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-7.15657182903279e-09
4555,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",glucose_biogenic_long,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,0.0,,,
4556,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",steam_high,UTILITIES,MJ,-2.5029310536134184,intermediate,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,,,
4557,"glucose, from organosolv pre-treatment of forest residue, according to Nitzsche2016_biogenic_long",water,RAW MATERIALS,kg,-9.11062249455765,raw_material,0.0,https://doi.org/10.1016/j.biortech.2015.11.008,0.0,-0.0,0.0,0.0,0.0
4558,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,2.385840114316959,emission,0.2727272727272727,https://doi.org/10.1002/bbb.1801,0.0,0.0,0.38,0.0,0.0
4559,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",cooling_water,UTILITIES,MJ,-2.3596568365455552,intermediate,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4560,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",corn_steep_liquor,RAW MATERIALS,kg,-0.04686855511365699,intermediate,0.3896,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4561,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",forest_residue,RAW MATERIALS,kg,-2.009314773477659,raw_material,0.521,https://doi.org/10.1002/bbb.1801,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-7.15657182903279e-09
4562,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",lactic_acid_biogenic_long,PRODUCT,kg,1.0,intermediate,0.4,https://doi.org/10.1002/bbb.1801,0.0,0.0,,,
4563,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",sodium_hydroxide,RAW MATERIALS,kg,-0.0012884923157851242,raw_material,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,-0.2488289184431002,-0.0,-1.7843129902880268e-07
4564,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",sulfur_dioxide,RAW MATERIALS,kg,-0.018784517087434654,intermediate,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4565,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",trimethylamine_biogenic_long,RAW MATERIALS,kg,-0.023555342996643653,intermediate,0.6101694915254238,https://doi.org/10.1002/bbb.1801,0.0,-0.0,,,
4566,"lactic acid, from steam explosion pre-treatment of forest residue, according to Mandegari2018_biogenic_long",water,RAW MATERIALS,kg,-16.239063761901573,raw_material,0.0,https://doi.org/10.1002/bbb.1801,0.0,-0.0,0.0,0.0,0.0
4567,"syngas, from forest residue gasification_biogenic_long",co2_emission_biogenic_long,EMISSION,kg,1.80723022752988,emission,0.2727272727272727,AB,0.0,0.0,0.38,0.0,0.0
4568,"syngas, from forest residue gasification_biogenic_long",electricity,UTILITIES,kWh,-0.17768223940822228,intermediate,0.0,AB,0.0,-0.0,,,
4569,"syngas, from forest residue gasification_biogenic_long",forest_residue,RAW MATERIALS,kg,-1.5643493089920173,raw_material,0.521,AB,0.0,-0.0,-0.0194607674574911,-2.2664830196658303,-7.15657182903279e-09
4570,"syngas, from forest residue gasification_biogenic_long",oxygen_liquid,RAW MATERIALS,kg,-0.7207175408836747,intermediate,0.0,AB,0.0,-0.0,,,
4571,"syngas, from forest residue gasification_biogenic_long",syngas_2_to_1_biogenic_long,PRODUCT,kg,1.0,intermediate,0.374789328,AB,0.0,0.0,,,
4572,"syngas, from forest residue gasification_biogenic_long",water,RAW MATERIALS,kg,-1.0604144244996063,raw_material,0.0,AB,0.0,-0.0,0.0,0.0,0.0
4573,"butadiene, from ethanol to butadiene process_biogenic_short",butadiene_biogenic_short,PRODUCT,kg,1.0,intermediate,0.889,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,0.036511701120340974,,,
4574,"butadiene, from ethanol to butadiene process_biogenic_short",electricity,UTILITIES,kWh,-0.8040465588023937,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,-0.029357107641831665,,,
4575,"butadiene, from ethanol to butadiene process_biogenic_short",ethanol_biogenic_short,RAW MATERIALS,kg,-1.8813349580013452,intermediate,0.5217,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,-0.06869073969379436,,,
4576,"butadiene, from ethanol to butadiene process_biogenic_short",heat_high,UTILITIES,MJ,-9.55524584996256,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,-0.3488782806052114,,,
4577,"butadiene, from ethanol to butadiene process_biogenic_short",hydrogen_peroxide,RAW MATERIALS,kg,-0.04144155962981113,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,-0.0015131018391644523,,,
4578,"butadiene, from ethanol to butadiene process_biogenic_short",steam_high,UTILITIES,MJ,-21.922680641770153,intermediate,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,-0.8004343633489966,,,
4579,"butadiene, from ethanol to butadiene process_biogenic_short",water,RAW MATERIALS,kg,-18.364298973210424,raw_material,0.0,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,-0.6705117953944436,0.0,0.0,0.0
4580,"butadiene, from ethanol to butadiene process_biogenic_short",co2_emission_biogenic_short,EMISSION,kg,0.3058167226199904,emission,0.2727272727272727,https://doi.org/10.1016/j.jclepro.2022.133963,0.036511701120340974,0.011165888773903308,0.0001,0.0,0.0
4581,"carbon_monoxide, from partial condensation of syngas_biogenic_short",carbon_monoxide_biogenic_short,PRODUCT,kg,1.0,intermediate,0.42857142857142855,mass balance + ihs,10.710486710120806,10.710486710120806,,,
4582,"carbon_monoxide, from partial condensation of syngas_biogenic_short",cooling_water,UTILITIES,MJ,-0.6494914015906165,intermediate,0.0,mass balance + ihs,10.710486710120806,-6.956369025074033,,,
4583,"carbon_monoxide, from partial condensation of syngas_biogenic_short",electricity,UTILITIES,kWh,-0.3232636466627942,intermediate,0.0,mass balance + ihs,10.710486710120806,-3.462310991447046,,,
4584,"carbon_monoxide, from partial condensation of syngas_biogenic_short",syngas_2_to_1_biogenic_short,RAW MATERIALS,kg,-0.6740920946542465,intermediate,0.374789328,mass balance + ihs,10.710486710120806,-7.219854421191803,,,
4585,"ethanol, from liquid hot water pre-treatment of agricultural residue, according to LiuF2021_biogenic_short",agricultural_residue,RAW MATERIALS,kg,-2.919703743381428,intermediate,0.494,https://doi.org/10.1016/j.jclepro.2021.129707,0.06869073969379437,-0.20055660981961068,,,
